sp323,0
sp532,0
sp533,0
sp17,0
sp277,1
sp278,0
sp78,0
sp476,0
sp477,0
sp464,0
sp465,0
sp375,0
sp333,0
sp334,1
sp225,1
sp280,0
sp281,0
sp274,0
sp275,0
sp153,0
sp154,0
sp417,1
sp418,1
sp125,1
sp398,1
sp399,1
sp420,1
sp513,0
sp514,0
sp301,0
sp302,1
sp409,1
sp552,1
sp553,1
sp405,1
sp254,1
sp71,0
sp171,1
sp172,1
sp364,0
sp365,0
sp92,0
sp49,1
sp305,1
sp317,1
sp318,1
sp43,1
sp158,0
sp355,0
sp356,0
sp164,0
sp165,0
sp441,0
sp442,0
sp104,0
sp38,0
sp183,0
sp51,0
sp234,1
sp282,1
sp283,1
sp528,0
sp529,0
sp166,1
sp184,1
sp300,1
sp380,1
sp388,0
sp389,1
sp296,0
sp297,0
sp265,0
sp292,1
sp518,1
sp519,1
sp21,0
sp370,0
sp371,0
sp163,0
sp107,1
sp250,0
sp251,0
sp122,1
sp141,1
sp287,1
sp288,1
sp65,1
sp252,0
sp198,1
sp263,0
sp264,0
sp62,1
sp66,0
sp81,0
sp279,0
sp496,0
sp497,0
sp244,0
sp55,1
sp331,0
sp332,0
sp238,0
sp504,0
sp505,0
sp79,0
sp472,0
sp473,0
sp108,0
sp294,0
sp295,0
sp56,0
sp492,0
sp493,0
sp303,0
sp304,0
sp118,0
sp136,0
sp556,0
sp557,0
sp433,0
sp434,0
sp221,0
sp220,0
sp344,0
sp345,0
sp515,0
sp534,0
sp535,0
sp6,1
sp359,0
sp500,0
sp501,0
sp349,0
sp350,0
sp162,0
sp298,1
sp299,1
sp44,0
sp189,0
sp190,0
sp176,0
sp321,0
sp322,0
sp484,1
sp485,1
sp319,1
sp341,1
sp346,1
sp347,1
sp425,1
sp426,1
sp272,1
sp273,1
sp314,0
sp458,1
sp459,0
sp396,0
sp397,0
sp201,0
sp311,0
sp550,0
sp551,0
sp395,0
sp454,0
sp455,0
sp554,0
sp555,0
