sp323,1
sp532,0
sp533,0
sp17,0
sp277,0
sp278,0
sp78,1
sp476,0
sp477,0
sp464,0
sp465,0
sp375,0
sp333,1
sp334,1
sp225,1
sp280,0
sp281,0
sp274,1
sp275,1
sp153,1
sp154,1
sp417,1
sp418,1
sp125,1
sp398,1
sp399,1
sp420,1
sp513,1
sp514,1
sp301,1
sp302,1
sp409,1
sp552,1
sp553,1
sp405,1
sp254,1
sp71,0
sp171,0
sp172,1
sp364,1
sp365,1
sp92,0
sp49,1
sp305,0
sp317,1
sp318,1
sp43,1
sp158,0
sp355,1
sp356,1
sp164,1
sp165,1
sp441,0
sp442,1
sp104,1
sp38,1
sp183,1
sp51,0
sp234,1
sp282,1
sp283,1
sp528,0
sp529,0
sp166,0
sp184,1
sp300,1
sp380,1
sp388,1
sp389,1
sp296,1
sp297,1
sp265,1
sp292,0
sp518,0
sp519,0
sp21,0
sp370,1
sp371,1
sp163,1
sp107,1
sp250,1
sp251,1
sp122,1
sp141,1
sp287,1
sp288,1
sp65,1
sp252,1
sp198,0
sp263,0
sp264,0
sp62,0
sp66,0
sp81,1
sp279,1
sp496,1
sp497,1
sp244,1
sp55,1
sp331,1
sp332,1
sp238,1
sp504,1
sp505,1
sp79,1
sp472,1
sp473,1
sp108,1
sp294,1
sp295,1
sp56,1
sp492,1
sp493,1
sp303,1
sp304,1
sp118,1
sp136,1
sp556,1
sp557,1
sp433,1
sp434,1
sp221,1
sp220,1
sp344,1
sp345,1
sp515,1
sp534,1
sp535,1
sp6,0
sp359,0
sp500,0
sp501,0
sp349,1
sp350,1
sp162,1
sp298,1
sp299,1
sp44,0
sp189,0
sp190,0
sp176,0
sp321,0
sp322,0
sp484,1
sp485,1
sp319,0
sp341,0
sp346,0
sp347,0
sp425,0
sp426,0
sp272,0
sp273,0
sp314,0
sp458,0
sp459,0
sp396,0
sp397,0
sp201,0
sp311,0
sp550,0
sp551,0
sp395,0
sp454,0
sp455,1
sp554,0
sp555,0
sp415,0
sp416,0
sp351,0
sp468,0
sp469,1
sp90,0
sp95,0
sp145,0
sp146,0
sp42,0
sp366,1
sp367,0
sp93,0
sp462,0
sp463,0
sp357,1
sp358,1
sp102,0
sp103,0
sp475,0
sp488,0
sp489,0
sp474,0
sp173,0
sp119,0
sp120,0
sp144,0
sp96,0
sp480,0
sp481,0
sp400,0
sp80,0
sp542,1
sp543,1
sp383,1
sp384,1
sp53,0
sp520,1
sp521,1
sp443,1
sp444,0
sp58,1
sp212,0
sp530,0
sp531,0
sp456,1
sp457,1
sp431,1
sp432,1
sp403,0
sp404,0
sp151,1
sp406,0
sp407,0
sp218,1
sp219,1
sp150,0
sp490,0
sp491,0
sp338,0
sp548,0
sp549,0
sp28,1
sp524,0
sp525,0
sp408,0
sp63,0
sp69,0
sp70,1
sp48,0
sp342,0
sp343,0
sp249,0
sp313,1
sp360,1
sp361,1
sp337,1
sp538,0
sp539,0
sp271,0
sp284,0
sp285,0
sp328,0
sp329,0
sp114,0
sp269,0
sp270,0
sp112,0
sp111,0
sp106,0
sp479,0
sp174,0
sp192,1
sp193,1
sp247,0
sp248,0
sp132,0
sp133,0
sp134,0
sp392,1
sp506,1
sp507,1
sp445,1
sp286,0
sp267,1
sp268,1
sp306,0
